username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TTCnotices;2018-04-16 05:55;16;6;"No train service on Line 2, Victoria Park to Kennedy, due to hydro power issues at Warden Station. Shuttle buses operating. # TTC";;;#;"985818982413492224";https://twitter.com/TTCnotices/status/985818982413492224
TTCnotices;2018-04-16 05:00;1;1;"Due to bus loop construction at Wellesley Station, PRESTO card customers will be required to have a paper transfer when riding the 94 Wellesley bus to and from the station until later this summer.";;;;"985805210588205056";https://twitter.com/TTCnotices/status/985805210588205056
TTCnotices;2018-04-16 03:09;0;2;"301 Queen Night route diverting eastbound via King, Dufferin, due to a stalled streetcar at Queen and Jameson.";;;;"985777181296087040";https://twitter.com/TTCnotices/status/985777181296087040
TTCnotices;2018-04-16 02:37;0;4;"UPDATE: 504 King diverting both ways via Broadview, Dundas, Parliament, due to Toronto Fire vehicles blocking rails: Broadview & Gerrard";;;;"985769097848918016";https://twitter.com/TTCnotices/status/985769097848918016
TTCnotices;2018-04-16 02:25;1;2;"504 King route holding northbound at Broadview and Gerrard, due to Toronto Fire vehicles blocking rails.";;;;"985766204462813185";https://twitter.com/TTCnotices/status/985766204462813185
TTCnotices;2018-04-16 00:03;1;0;"ELEVATOR ALERT: Finch West Station, concourse to street level, out of service.";;;;"985730338268897280";https://twitter.com/TTCnotices/status/985730338268897280
TTCnotices;2018-04-15 23:19;1;2;"ALL CLEAR: The delay on 77 Swansea route had cleared and regular service has resumed.";;;;"985719196846886913";https://twitter.com/TTCnotices/status/985719196846886913
TTCnotices;2018-04-15 22:40;1;2;"ALL CLEAR: The delay at Spadina Station has cleared. 510 Spadina has resumed regular routing.";;;;"985709394737487872";https://twitter.com/TTCnotices/status/985709394737487872
TTCnotices;2018-04-15 22:33;4;4;"77 Swansea route diverting both ways via Queensway, Kingsway, Bloor due to icy roadway, fallen trees and wires at various locations.";;;;"985707732731944961";https://twitter.com/TTCnotices/status/985707732731944961
TTCnotices;2018-04-15 22:28;1;4;"510 Spadina route holding Queen's Quay to Spadina Station, due to mechanical issues at Spadina Station tunnel.";;;;"985706402936164352";https://twitter.com/TTCnotices/status/985706402936164352
TTCnotices;2018-04-15 22:21;4;10;"No train service on Line 2, Victoria Park to Kennedy, due to hydro power issues at Warden Station. Shuttle buses operating.";;;;"985704803530571776";https://twitter.com/TTCnotices/status/985704803530571776
TTCnotices;2018-04-15 22:17;0;3;"ALL CLEAR: The delay at Lake Shore and Mimico has cleared. 76 Royal York has resumed regular routing.";;;;"985703595181051911";https://twitter.com/TTCnotices/status/985703595181051911
TTCnotices;2018-04-15 22:16;1;1;"14 Glencairn route diverting both ways via Ennerdale, Glen Park, Dufferin, due to fallen trees on roadway at Glencairn and Ennerdale.";;;;"985703339462742016";https://twitter.com/TTCnotices/status/985703339462742016
TTCnotices;2018-04-15 21:51;15;19;"UPDATE: No train service on Line 2, Victoria Park to Kennedy, due to hydro power issues at Warden Station. Shuttle buses en route.";;;;"985697156307804160";https://twitter.com/TTCnotices/status/985697156307804160
TTCnotices;2018-04-15 21:32;2;4;"No train service on Line 2, Woodbine to Kennedy, due to signal issues at Warden Station.";;;;"985692346129043456";https://twitter.com/TTCnotices/status/985692346129043456
TTCnotices;2018-04-15 21:28;2;2;"ALL CLEAR: The delay at Old Weston and Rogers has cleared. 41 Keele and 168 Symington have resumed regular routing.";;;;"985691298899341312";https://twitter.com/TTCnotices/status/985691298899341312
TTCnotices;2018-04-15 21:16;1;2;"94 Wellesley route diverting westbound via Bathurst, Bloor, due to fallen trees on roadway at Harbord and Grace.";;;;"985688394482290689";https://twitter.com/TTCnotices/status/985688394482290689
TTCnotices;2018-04-15 21:13;4;3;"76 Royal York route diverting westbound via Lake Shore, Primrose, Queens, due to a fire investigation at Lake Shore and Mimico.";;;;"985687670889336832";https://twitter.com/TTCnotices/status/985687670889336832
TTCnotices;2018-04-15 21:12;0;2;"168 Symington route diverting southbound via Weston, St Clair, due to road closures on Old Weston and Rogers.";;;;"985687273231577088";https://twitter.com/TTCnotices/status/985687273231577088
TTCnotices;2018-04-15 21:10;0;2;"41 Keele route diverting northbound via Weston, Rogers, due to road closures at Old Weston and Rogers.";;;;"985686856976289803";https://twitter.com/TTCnotices/status/985686856976289803
TTCnotices;2018-04-15 21:06;0;1;"ALL CLEAR: The delay at Ossington and Argyle has cleared. 63 Ossington has resumed regular routing.";;;;"985685800074522630";https://twitter.com/TTCnotices/status/985685800074522630
TTCnotices;2018-04-15 20:59;6;4;"Line 3 suspended, due to loss of power as a result of icing on the rails. Shuttle buses en route, Kennedy to McCowan stations";;;;"985684147606781952";https://twitter.com/TTCnotices/status/985684147606781952
TTCnotices;2018-04-15 20:59;1;1;"ALL CLEAR: The delay at Gunns Loop has cleared. 71A Runnymede has resumed regular routing.";;;;"985684018002874368";https://twitter.com/TTCnotices/status/985684018002874368
TTCnotices;2018-04-15 20:47;1;3;"64 Main route diverting both ways via Danforth, Woodbine, Queen, Neville Park Loop, due to fallen trees at Southwood near Williamson.";;;;"985681037907947522";https://twitter.com/TTCnotices/status/985681037907947522
TTCnotices;2018-04-15 20:45;0;1;"74 Mt Pleasant route diverting to Lawrence Station, due to icy roadway along Mt Pleasant and St Clair.";;;;"985680436176326657";https://twitter.com/TTCnotices/status/985680436176326657
TTCnotices;2018-04-15 20:31;0;1;"134 Progress route diverting both ways via Bushby, McCowan, due to icy roadway conditions at Corporate and Consillium.";;;;"985677119480107009";https://twitter.com/TTCnotices/status/985677119480107009
TTCnotices;2018-04-15 20:28;1;2;"42 Cummer route diverting both ways via Bayview, Steeles, Leslie, due to icy roadway conditions at Cummer and Snow Crest.";;;;"985676351616311296";https://twitter.com/TTCnotices/status/985676351616311296
TTCnotices;2018-04-15 20:26;0;1;"120 Calvington route diverting southbound via Sheppard, Buckland, Giltspur, due to hydro crews working at Northover and Sheppard.";;;;"985675681668435968";https://twitter.com/TTCnotices/status/985675681668435968
TTCnotices;2018-04-15 19:25;0;2;"ALL CLEAR: The delay at Driftwood and Yorkwoods has cleared. 108 Driftwood has resumed regular routing.";;;;"985660422383685632";https://twitter.com/TTCnotices/status/985660422383685632
TTCnotices;2018-04-15 19:20;9;6;"Line 3 suspended, due to loss of power as a result of icing on the rails. Shuttle buses en route, Kennedy to McCowan stations.";;;;"985659054868566016";https://twitter.com/TTCnotices/status/985659054868566016
TTCnotices;2018-04-15 18:34;1;2;"512 St Clair route utilizing shuttles due to weather conditions. Please use sidewalk to board at all stops. St Clair West Stn. bypassed";;;;"985647610861146112";https://twitter.com/TTCnotices/status/985647610861146112
TTCnotices;2018-04-15 18:34;1;2;"501 Queen streetcars operating Roncesvalles to Connaught. Shuttles operating Long Branch to Roncesvalles and Connaught to Neville Park";;;;"985647532033363968";https://twitter.com/TTCnotices/status/985647532033363968
TTCnotices;2018-04-15 18:22;1;1;"511 Bathurst diverting both ways to Spadina Station, via Queen's Quay, Spadina, due to loss of overhead power: Bathurst and Queen's Quay";;;;"985644613124927489";https://twitter.com/TTCnotices/status/985644613124927489
TTCnotices;2018-04-15 17:57;0;1;"ALL CLEAR: The delay at Bathurst and Queen has cleared. 511 Bathurst has resumed regular routing.";;;;"985638247597531137";https://twitter.com/TTCnotices/status/985638247597531137
TTCnotices;2018-04-15 17:43;0;1;"511 Bathurst route turning back northbound at Queen and Bathurst, due to a stalled streetcar on Bathurst, near Queen.";;;;"985634777125605377";https://twitter.com/TTCnotices/status/985634777125605377
TTCnotices;2018-04-15 17:21;0;0;"ALL CLEAR: The delay at Lawrence and Scarborough Golf Club has cleared. 54A and 54B Lawrence East have resumed regular routing.";;;;"985629168066027521";https://twitter.com/TTCnotices/status/985629168066027521
TTCnotices;2018-04-15 17:07;0;2;"108 Driftwood route diverting both ways via Grand Ravine, Jane, Yewtree, due to a fire investigation at Driftwood and Yorkwoods.";;;;"985625701247266817";https://twitter.com/TTCnotices/status/985625701247266817
TTCnotices;2018-04-15 17:00;1;0;"Due to bus loop construction at Wellesley Station, PRESTO card customers will be required to have a paper transfer when riding the 94 Wellesley bus to and from the station until later this summer .";;;;"985623960829202434";https://twitter.com/TTCnotices/status/985623960829202434
TTCnotices;2018-04-15 16:52;0;0;"54A Lawrence East diverting both ways via Scarborough Golf Club, Marcella, Susan, due to hydro wires down at Lawrence and Scarborough Golf Club.";;;;"985621916919783426";https://twitter.com/TTCnotices/status/985621916919783426
TTCnotices;2018-04-15 16:50;3;0;"54B Lawrence East diverting both ways via Scarborough Golf Club, Brimorton, Orton Park, due to hydro wires down at Lawrence and Scarborough Golf Club.";;;;"985621311492849664";https://twitter.com/TTCnotices/status/985621311492849664
TTCnotices;2018-04-15 16:43;1;1;"ALL CLEAR: The delay at Ellesmere is now clear and regular service has resumed on Line 3.";;;;"985619556470280192";https://twitter.com/TTCnotices/status/985619556470280192
TTCnotices;2018-04-15 16:28;1;1;"Service holding on Line 3, northbound at Ellesmere Station, due to mechanical issues on board a train.";;;;"985615987834843136";https://twitter.com/TTCnotices/status/985615987834843136
TTCnotices;2018-04-15 16:28;0;0;"ELEVATOR ALERT:Victoria Park Station, street to concourse to pedestrian overpass, back in service.";;;;"985615950216122368";https://twitter.com/TTCnotices/status/985615950216122368
TTCnotices;2018-04-15 16:00;2;1;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/yYg0NmUCmr";;;#;"985608833425866753";https://twitter.com/TTCnotices/status/985608833425866753
TTCnotices;2018-04-15 15:36;0;1;"71A Runnymede route diverting northbound via Symes, Tarragona, Mondovi, due to a stalled streetcar at Gunns Loop.";;;;"985602799957368835";https://twitter.com/TTCnotices/status/985602799957368835
TTCnotices;2018-04-15 15:00;2;2;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/8dyD1V5sue";;;#;"985593704923779074";https://twitter.com/TTCnotices/status/985593704923779074
TTCnotices;2018-04-15 14:25;2;2;"512 St Clair route utilizing shuttles due to weather conditions. Please use sidewalk to board at all stops. St Clair West Station bypassed.";;;;"985584985116696576";https://twitter.com/TTCnotices/status/985584985116696576
TTCnotices;2018-04-15 14:00;5;3;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/8xiU9OAptK";;;#;"985578599838375937";https://twitter.com/TTCnotices/status/985578599838375937
TTCnotices;2018-04-15 13:00;0;1;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/dGWC368uIZ";;;#;"985563472829218816";https://twitter.com/TTCnotices/status/985563472829218816
TTCnotices;2018-04-15 12:56;2;1;"63 Ossington route diverting S/B via Dundas, Shaw, Queen due to wires down at Ossington and Argyle. # TTC";;;#;"985562533452046336";https://twitter.com/TTCnotices/status/985562533452046336
TTCnotices;2018-04-15 12:27;0;0;"ELEVATOR ALERT:Victoria Park Station, street to concourse to pedestrian overpass, out of service. # TTC";;;#;"985555259526402048";https://twitter.com/TTCnotices/status/985555259526402048
TTCnotices;2018-04-15 12:20;3;1;"Due to Icy weather conditions, 512 St Clair is currently being operated by buses. Please board buses on sidewalk, as opposed to streetcar platforms. # TTC";;;#;"985553515878735872";https://twitter.com/TTCnotices/status/985553515878735872
TTCnotices;2018-04-15 12:00;4;1;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/09GH5WIs90";;;#;"985548437612646400";https://twitter.com/TTCnotices/status/985548437612646400
TTCnotices;2018-04-15 11:09;0;1;"UPDATE: 501 streetcars are running from Sunnyside to Russell. Buses are running from Russell to Neville and Longbranch to Roncesvalles. # TTC";;;#;"985535646973464582";https://twitter.com/TTCnotices/status/985535646973464582
TTCnotices;2018-04-15 11:00;0;0;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/0ziloNaE0e";;;#;"985533327372378112";https://twitter.com/TTCnotices/status/985533327372378112
TTCnotices;2018-04-15 10:20;3;4;"77 Swansea route diverting S/B via Bloor, Windermere due to icy roadway conditions at Bloor and Runnymede. # TTC";;;#;"985523195301322752";https://twitter.com/TTCnotices/status/985523195301322752
TTCnotices;2018-04-15 10:09;0;3;"ALL CLEAR: 55 Warren Park has returned to regular routing. # TTC";;;#;"985520532014673926";https://twitter.com/TTCnotices/status/985520532014673926
TTCnotices;2018-04-15 10:06;0;0;"ALL CLEAR: Dufferin and Davenport has re-opened. 29 Dufferin has returned to regular routing. # TTC";;;#;"985519845436518402";https://twitter.com/TTCnotices/status/985519845436518402
TTCnotices;2018-04-15 10:00;1;2;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/wLZGBuq0HW";;;#;"985518159468916736";https://twitter.com/TTCnotices/status/985518159468916736
TTCnotices;2018-04-15 09:43;4;1;"UPDATE: 29 Dufferin route diverting N/B via Dupont, Dovercourt, Davenport, Oakwood, Eglinton, Caledonia due to icy roadway conditions at Dufferin and Davenport. # TTC";;;#;"985513842456309760";https://twitter.com/TTCnotices/status/985513842456309760
TTCnotices;2018-04-15 09:33;4;3;"Due to inclement weather, 512 St Clair is currently being operated by buses. Please board buses on sidewalk, as opposed to streetcar platforms. # TTC";;;#;"985511391145680897";https://twitter.com/TTCnotices/status/985511391145680897
TTCnotices;2018-04-15 09:30;2;2;"Service delayed on 55 Warren Park route due to Icy Road conditions. # TTC";;;#;"985510758665670657";https://twitter.com/TTCnotices/status/985510758665670657
TTCnotices;2018-04-15 09:28;0;0;"ALL CLEAR: Mt Pleasant and St Leonard has re-opened. 74 Mt Pleasant has returned to regular routing. # TTC";;;#;"985510184624836608";https://twitter.com/TTCnotices/status/985510184624836608
TTCnotices;2018-04-15 09:01;0;0;"ELEVATOR ALERT: Davisville Station, concourse to street level, out of service. # TTC";;;#;"985503418012880896";https://twitter.com/TTCnotices/status/985503418012880896
TTCnotices;2018-04-15 09:00;4;10;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/OGUDQyHuWz";;;#;"985503116178132992";https://twitter.com/TTCnotices/status/985503116178132992
TTCnotices;2018-04-15 08:39;6;0;"29 Dufferin route diverting N/B via Dupont, Davenport, Oakwood, Eglinton, Caledonia due to icy roadway conditions at Dufferin and Davenport. # TTC";;;#;"985497727046963200";https://twitter.com/TTCnotices/status/985497727046963200
TTCnotices;2018-04-15 08:36;0;2;"74 Mt Pleasant route diverting N/B via Blythwood, Yonge, Lawrence due to icy roadway conditions at Mt Pleasant and St Leonard. # TTC";;;#;"985497149604581376";https://twitter.com/TTCnotices/status/985497149604581376
TTCnotices;2018-04-15 08:34;3;2;"ALL CLEAR: Lambton and Rockcliff has re-opened. 161 Rogers Road has returned to regular routing. # TTC";;;#;"985496655968571392";https://twitter.com/TTCnotices/status/985496655968571392
TTCnotices;2018-04-15 08:31;0;0;"ALL CLEAR: Lambton and Alliance has re-opened. 71 Runnymede has returned to regular routing. # TTC";;;#;"985495784522244096";https://twitter.com/TTCnotices/status/985495784522244096
TTCnotices;2018-04-15 08:15;1;0;"71 Runnymede route diverting both ways via Lambton, Jane, Alliance due to icy roadway conditions at Lampton and Alliance. # TTC";;;#;"985491706626871297";https://twitter.com/TTCnotices/status/985491706626871297
TTCnotices;2018-04-15 08:03;2;0;"71 Runnymede route diverting both ways via Lambton, Jane, Alliance due to icy roadway conditions at Lambton and Alliance. # TTC";;;#;"985488737982349312";https://twitter.com/TTCnotices/status/985488737982349312
TTCnotices;2018-04-15 08:02;3;0;"161 Rogers route diverting eastbound via Lambton, Weston, Humber due to icy roadway conditions at Lambton and Rockcliff. # TTC";;;#;"985488467932086278";https://twitter.com/TTCnotices/status/985488467932086278
TTCnotices;2018-04-15 08:00;3;1;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/9XtvfPrptQ";;;#;"985487995720564736";https://twitter.com/TTCnotices/status/985487995720564736
TTCnotices;2018-04-15 08:00;3;2;"Every second bus on the 505 is operating b/w Broadview and Dundas West stations via Queen St. The 510 is turning back at Spadina Loop. Customers can connect to and from Union Station via the 509 at Spadina. # TTC";;;#;"985487989798244352";https://twitter.com/TTCnotices/status/985487989798244352
TTCnotices;2018-04-15 08:00;4;2;"The 514 Cherry is being serviced by a Wheel-Trans vehicle connecting Distillery Loop to King on the east end with the Dufferin portion on the west end being serviced by the 29 bus. # TTC";;;#;"985487989299204097";https://twitter.com/TTCnotices/status/985487989299204097
TTCnotices;2018-04-15 08:00;4;3;"Due to the inclement weather, there have been service changes on some of our streetcar routes: 501 streetcars are running on King St. b/w Connaught and Dundas West station. Buses are running from Neville Park to Greenwood. # TTC";;;#;"985487989085261825";https://twitter.com/TTCnotices/status/985487989085261825
TTCnotices;2018-04-15 07:00;2;0;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTC";;;#;"985472837157900289";https://twitter.com/TTCnotices/status/985472837157900289
TTCnotices;2018-04-15 06:59;1;0;"161 Rogers route diverting eastbound via Lampton, Weston, Humber due to icy roadway conditions at Lampton and Rockcliff. # TTC";;;#;"985472656802795520";https://twitter.com/TTCnotices/status/985472656802795520
TTCnotices;2018-04-15 05:00;0;0;"Due to bus loop construction at Wellesley Station, PRESTO card customers will be required to have a paper transfer when riding the 94 Wellesley bus to and from the station until later this summer.";;;;"985442764518195200";https://twitter.com/TTCnotices/status/985442764518195200
TTCnotices;2018-04-15 01:17;0;2;"ALL CLEAR: The delay at Queen and Church has cleared. 501 Queen has resumed regular routing.";;;;"985386593967050752";https://twitter.com/TTCnotices/status/985386593967050752
TTCnotices;2018-04-15 01:03;0;4;"501 Queen route diverting westbound via Church, King, Spadina, due to a collision blocking rails at Queen and Church. Shuttles operating.";;;;"985383160845398016";https://twitter.com/TTCnotices/status/985383160845398016
TTCnotices;2018-04-15 00:39;0;0;"ALL CLEAR: The delay at Queen's Quay and Spadina has cleared. 510 Spadina has resumed regular routing.";;;;"985377006165680128";https://twitter.com/TTCnotices/status/985377006165680128
TTCnotices;2018-04-14 23:52;0;0;"510 Spadina route turning back northbound at Spadina and King, due to a stalled streetcar at Queen's Quay and Spadina.";;;;"985365281953415168";https://twitter.com/TTCnotices/status/985365281953415168
TTCnotices;2018-04-14 23:50;0;1;"ALL CLEAR: The diversions on 501 Queen, 505 Dundas, 510 Spadina have cleared. All have resumed regular routing.";;;;"985364831741112320";https://twitter.com/TTCnotices/status/985364831741112320
TTCnotices;2018-04-14 23:42;0;2;"501 Queen diverting B/W via Connaught, King, Dundas West Stn., due to inclement weather. Shuttles operating: Neville Park to Greenwood.";;;;"985362762409922567";https://twitter.com/TTCnotices/status/985362762409922567
TTCnotices;2018-04-14 23:28;1;2;"512 St Clair route utilizing shuttle buses due to inclement weather conditions. Please use sidewalk to board at all stops.";;;;"985359211877097477";https://twitter.com/TTCnotices/status/985359211877097477
TTCnotices;2018-04-14 23:09;0;1;"ALL CLEAR: The delay at King and Spadina has cleared. 504 King and 514 Cherry have resumed regular routing.";;;;"985354451564326912";https://twitter.com/TTCnotices/status/985354451564326912
TTCnotices;2018-04-14 23:07;1;1;"ALL CLEAR: The delay at Dufferin and Davenport has cleared. 29 Dufferin has resumed regular routing.";;;;"985353770140880897";https://twitter.com/TTCnotices/status/985353770140880897
TTCnotices;2018-04-14 23:04;0;2;"504 King and 514 Cherry routes holding both ways at King and Spadina, due to emergency vehicles blocking rails.";;;;"985353205868527617";https://twitter.com/TTCnotices/status/985353205868527617
TTCnotices;2018-04-14 23:02;0;2;"ALL CLEAR: The delay at Finch and Bayview has cleared. 39 Finch East has resumed regular routing.";;;;"985352660537749505";https://twitter.com/TTCnotices/status/985352660537749505
TTCnotices;2018-04-14 22:54;0;0;"ALL CLEAR: The delay at Sheppard and Massie has cleared. 85 Sheppard East has resumed regular routing.";;;;"985350572567130112";https://twitter.com/TTCnotices/status/985350572567130112
TTCnotices;2018-04-14 22:50;0;0;"ALL CLEAR: The delay at Pharmacy and Knightsbridge has cleared. 67 Pharmacy has resumed regular routing.";;;;"985349713678536705";https://twitter.com/TTCnotices/status/985349713678536705
TTCnotices;2018-04-14 22:25;1;0;"85 Sheppard East route diverting westbound via Massey, Ivengordon, Havenview, due to a collision at Sheppard and Massey, near Markham.";;;;"985343215728513025";https://twitter.com/TTCnotices/status/985343215728513025
TTCnotices;2018-04-14 21:06;3;0;"Due to inclement weather, 512 St Clair is currently being operated by buses. Please board buses on sidewalk, as opposed to streetcar platforms. # TTC";;;#;"985323440101122048";https://twitter.com/TTCnotices/status/985323440101122048
TTCnotices;2018-04-14 21:05;2;1;"The 514 Cherry is being serviced by a Wheel-Trans vehicle connecting Distillery Loop to King on the east end with the Dufferin portion on the west end being serviced by the 29 bus . # TTC";;;#;"985323245627936768";https://twitter.com/TTCnotices/status/985323245627936768
TTCnotices;2018-04-14 21:05;3;1;"Every second bus on the 505 is operating b/w Broadview and Dundas West stations via Queen St. The 510 is turning back at Spadina Loop. Customers can connect to and from Union Station via the 509 at Spadina . # TTC";;;#;"985323189977911296";https://twitter.com/TTCnotices/status/985323189977911296
TTCnotices;2018-04-14 21:05;1;3;"Due to the inclement weather, there have been service changes on some of our streetcar routes: 501 streetcars are running on King St. b/w Connaught and Dundas West station. Buses are running from Neville Park to Greenwood . # TTC";;;#;"985323153747595270";https://twitter.com/TTCnotices/status/985323153747595270
TTCnotices;2018-04-14 21:00;3;0;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/ih0mmv4Yjt";;;#;"985321909725351938";https://twitter.com/TTCnotices/status/985321909725351938
TTCnotices;2018-04-14 20:10;0;1;"ALL CLEAR: The delay at Caledonia and Kitchener has cleared. 47 Lansdowne has returned to regular routing. # TTC";;;#;"985309415497748480";https://twitter.com/TTCnotices/status/985309415497748480
TTCnotices;2018-04-14 20:06;4;3;"UPDATE: 29 Dufferin diverting northbound via Dupont, Dovercourt, Davenport, Oakwood, Eglinton, Caledonia, Castle Field, Dufferin due to icy road conditions at Dufferin and Davenport. # TTC";;;#;"985308372152045571";https://twitter.com/TTCnotices/status/985308372152045571
TTCnotices;2018-04-14 20:00;2;0;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/SpnP9D4nZg";;;#;"985306826165104640";https://twitter.com/TTCnotices/status/985306826165104640
TTCnotices;2018-04-14 19:16;3;1;"UPDATE: 29 Dufferin diverting northbound via Dupont, Dovercourt, Davenport, Oakwood, Eglinton due to icy road conditions at Dufferin and Davenport. # TTC";;;#;"985295878813552640";https://twitter.com/TTCnotices/status/985295878813552640
TTCnotices;2018-04-14 19:09;2;2;"47 Lansdowne diverting northbound via Kitchener, Gilbert, Eglinton due to icy road conditions at Caledonia and Kitchener. # TTC";;;#;"985294065800540161";https://twitter.com/TTCnotices/status/985294065800540161
TTCnotices;2018-04-14 19:06;0;0;"85 Sheppard East bypassing stop westbound at Glen Watford due to icy road conditions. # TTC";;;#;"985293184396906501";https://twitter.com/TTCnotices/status/985293184396906501
TTCnotices;2018-04-14 19:03;2;3;"The 514 Cherry is being serviced by a Wheel-Trans vehicle connecting Distillery Loop to King on the east end with the Dufferin portion on the west end being serviced by the 29 bus. # TTC";;;#;"985292366604066821";https://twitter.com/TTCnotices/status/985292366604066821
TTCnotices;2018-04-14 19:02;3;3;"Every second bus on the 505 is operating b/w Broadview and Dundas West stations via Queen St. The 510 is turning back at Spadina Loop. Customers can connect to and from Union Station via the 509 at Spadina. # TTC";;;#;"985292326951059457";https://twitter.com/TTCnotices/status/985292326951059457
TTCnotices;2018-04-14 19:02;5;5;"Due to the inclement weather, there have been service changes on some of our streetcar routes: 501 streetcars are running on King St. b/w Connaught and Dundas West station. Buses are running from Neville Park to Greenwood. # TTC";;;#;"985292299851661317";https://twitter.com/TTCnotices/status/985292299851661317
TTCnotices;2018-04-14 19:00;2;1;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/gQbdl4M3WH";;;#;"985291651693400064";https://twitter.com/TTCnotices/status/985291651693400064
TTCnotices;2018-04-14 18:57;1;1;"ALL CLEAR: The delay at St Clair Station has cleared. Service has resumed on Line 1. # TTC";;;#;"985290968671903744";https://twitter.com/TTCnotices/status/985290968671903744
TTCnotices;2018-04-14 18:53;1;0;"Trains holding southbound on Line 1, at St Clair Station, due to a Toronto Police investigation on board a train. Response personnel en route. # TTC";;;#;"985290023003197440";https://twitter.com/TTCnotices/status/985290023003197440
TTCnotices;2018-04-14 18:40;2;2;"29 Dufferin diverting northbound via Davenport, Oakwood, Rosemount due to icy road conditions at Dufferin and Davenport. # TTC";;;#;"985286585972396033";https://twitter.com/TTCnotices/status/985286585972396033
TTCnotices;2018-04-14 18:00;3;0;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/Jurdmj7yfI";;;#;"985276571970953216";https://twitter.com/TTCnotices/status/985276571970953216
TTCnotices;2018-04-14 17:47;1;1;"29 Dufferin diverting northbound via Rogers, Caledonia, Castlefield due to icy road conditions at Dufferin and Hunter. # TTC";;;#;"985273479892291585";https://twitter.com/TTCnotices/status/985273479892291585
TTCnotices;2018-04-14 17:45;1;0;"ALL CLEAR: The delay at Finch and Bayview has cleared. 39 Finch East has returned to regular routing. # TTC";;;#;"985272918354604033";https://twitter.com/TTCnotices/status/985272918354604033
TTCnotices;2018-04-14 17:35;7;1;"Due to inclement weather, 512 St Clair is currently being operated by buses. Please board buses on sidewalk, as opposed to streetcar platforms. # TTC";;;#;"985270448115060737";https://twitter.com/TTCnotices/status/985270448115060737
TTCnotices;2018-04-14 17:18;0;0;"39 Finch East diverting westbound via Bayview, Cummer, Maxome due to icy road conditions. # TTC";;;#;"985266075662258176";https://twitter.com/TTCnotices/status/985266075662258176
TTCnotices;2018-04-14 17:00;0;1;"Due to bus loop construction at Wellesley Station, PRESTO card customers will be required to have a paper transfer when riding the 94 Wellesley bus to and from the station until later this summer .";;;;"985261587102666752";https://twitter.com/TTCnotices/status/985261587102666752
TTCnotices;2018-04-14 17:00;0;1;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/GQEFirjjJG";;;#;"985261456621998082";https://twitter.com/TTCnotices/status/985261456621998082
TTCnotices;2018-04-14 16:48;1;0;"The 514 Cherry is being serviced by a Wheel-Trans vehicle connecting Distillery Loop to King on the east end with the Dufferin portion on the west end being serviced by the 29 bus. # TTC";;;#;"985258558093742080";https://twitter.com/TTCnotices/status/985258558093742080
TTCnotices;2018-04-14 16:48;2;4;"Every second bus on the 505 is operating b/w Broadview and Dundas West stations via Queen St. The 510 is turning back at Spadina Loop. Customers can connect to and from Union Station via the 509 at Spadina. # TTC";;;#;"985258521351675905";https://twitter.com/TTCnotices/status/985258521351675905
TTCnotices;2018-04-14 16:48;2;5;"Due to the inclement weather, there have been service changes on some of our streetcar routes: 501 streetcars are running on King St. b/w Connaught and Dundas West station. Buses are running from Neville Park to Greenwood. # TTC";;;#;"985258480880771072";https://twitter.com/TTCnotices/status/985258480880771072
TTCnotices;2018-04-14 16:00;4;4;"Line 2: There is no subway service between Kipling Station and Jane Station this weekend due to scheduled track work. Shuttle buses are operating. # TTCpic.twitter.com/9snVavHLqF";;;#;"985246394607861760";https://twitter.com/TTCnotices/status/985246394607861760
